data,stayingpower,texture,smell,price,others,colour,shipping,packing,processed_data
"Son đúng xịn luôn ạ, lên màu đẹo quá trời, đã vậy còn thơm nữa, kem nền thì thơm, nhưng mà có điều tuýp kem bị chảy ra ngoài một ít. Giao hàng nhanh. Ủng hộ shop nè",-1,-1,2,-1,-1,2,2,-1,son đúng xịn luôn lên màu đẹo quá trời đã vậy còn thơm nữa kem nền thì thơm nhưng mà có điều tuýp kem bị chảy ra ngoài một ít giao hàng nhanh ủng hộ shop nè
xinh lắm luôn quá rẻ cho một tình yêu mua mua mua khong mua thì có lỗi với túi tiền haha k biết có phải fake k mà hơi hoang mang vì mall nên cũng tin tưởng,-1,-1,-1,2,-1,-1,-1,-1,xinh lắm luôn quá rẻ cho một tình yêu mua mua mua khong mua thì có lỗi với túi tiền k biết có phải fake k mà hơi hoang mang vì mall nên cũng tin tưởng
"Chưa bao giờ em nghĩ rằng anh, là gu của em đâu
Chưa bao giờ em nghĩ rằng em, will fall in love with you",-1,-1,-1,-1,1,-1,-1,-1,chưa bao giờ em nghĩ rằng anh là gu của em đâu chưa bao giờ em nghĩ rằng em will fall in love with you
Son gì mà màu cưng dễ sợ 💯 rẻ mà chất lượng 👍🏻 mọi người mua điii ưng lắm,-1,-1,-1,2,-1,2,-1,-1,son gì mà màu cưng dễ sợ rẻ mà chất lượng mọi người mua ưng lắm
Chất lượng sản phẩm tuyệt vời. Đóng gói sp chắc chắn. MISS GRAND VIETNAM 🇻🇳🇻🇳🇻🇳🇻🇳,-1,-1,-1,-1,-1,-1,-1,2,chất lượng sản phẩm tuyệt vời đóng gói sp chắc chắn miss grand vietnam
"Công dụng: hàng đẹp xĩu  giao hàng nhanh shipper thân thiện
Kết cấu: đẹp, bền, dễ tán.
Độ bền màu: tốt.",2,2,-1,-1,-1,-1,2,-1,công dụng hàng đẹp xĩu giao hàng nhanh shipper thân thiện kết cấu đẹp bền dễ tán bền màu tốt
"Giao hàng nhanh, mùi k nồng, màu siêu đẹp nha mọi người, đánh màu này trắng da với trắng răng nha, mọi người nên mua nha",-1,-1,2,-1,-1,2,2,-1,giao hàng nhanh mùi k nồng màu siêu đẹp nha mọi người đánh màu này trắng da với trắng răng nha mọi người nên mua nha
Shhshajahahahahahhahahahahahahahahaznnznznznznznznznzn,-1,-1,-1,-1,1,-1,-1,-1,
Hàng đẹp y hình. Giá cả phải chăng. đáng để mua ạ .............,-1,-1,-1,2,-1,-1,-1,-1,hàng đẹp y hình giá cả phải chăng đáng để mua ạ
"Chất lượng, giá cả đều ok hết nha😍, shop đóng gói rất kỹ càng. Đặt nhiều đồ mà shop vẫn giao đủ và đúng hết nha.😍",-1,-1,-1,2,-1,-1,2,2,chất lượng giá cả đều ok hết nha shop đóng gói rất kỹ càng đặt nhiều đồ mà shop vẫn giao đủ và đúng hết nha
"Hình ảnh và video mang tính chất nhận xu 
Hàng QT nhưng giao hàng nhanh, son đánh khá ổn nên mua",-1,-1,-1,-1,-1,-1,2,-1,hình ảnh và video mang tính chất nhận xu hàng qt nhưng giao hàng nhanh son đánh khá ổn nên mua
"Công dụng: Son môi💄💄
Wwwwwwwwwwwwwwwwwwwwwwwwwwwwww💄💄💄💄💄💄💄💄💄💄👏👏",-1,-1,-1,-1,1,-1,-1,-1,công dụng son môi
"Màu đẹp, rất ưng. Tuy ko đc bền màu lắm, khá nhanh trôi, nhưng ko sao, vẫn ưng. Đóng gói cực cẩn thận. Date vô cùng xa.",0,-1,-1,-1,-1,2,-1,-1,màu đẹp rất ưng tuy ko đc bền màu lắm khá nhanh trôi nhưng ko sao vẫn ưng đóng gói cực cẩn thận date vô cùng xa
"Son quá ưng nunn
Màu đẹp
Giá vừa phải
Đóng gói kĩ",-1,-1,-1,2,-1,2,-1,2,son quá ưng màu đẹp giá vừa phải đóng gói kĩ
"Không mong cả đời này sẽ luôn đúng, chỉ mong một lần không chọn sai...❤
Đôi khi trong cuộc sống chúng ta chỉ cần một người có thể vì mình mà ở lại. Một người sẽ lắng nghe, một người sẽ hiểu và trân trọng dù chúng ta không hoàn hảo.opopppppppy em đi tắm đây em cũng hk biết luôn Á Á à em có làm được h",-1,-1,-1,-1,1,-1,-1,-1,không mong cả đời này sẽ luôn đúng chỉ mong một lần không chọn sai đôi khi trong cuộc sống chúng ta chỉ cần một người có thể vì mình mà ở lại một người sẽ lắng nghe một người sẽ hiểu và trân trọng dù chúng ta không hoàn em đi tắm đây em cũng hk biết luôn à em có làm được h
Đã nhận đuoc hàng tạm đuoc khong thich màu này cho máy mmmmmmm,-1,-1,-1,-1,-1,0,-1,-1,nhận đuoc hàng tạm đuoc khong thich màu này cho máy
shop gói hàng cẩn thận son màu cũng xinh nói chung k có gì để chê,-1,-1,-1,-1,-1,2,-1,2,shop gói hàng cẩn thận son màu cũng xinh nói chung k có gì để chê
"Son rất đẹp nguyên tem mác đóng gói cẩn thận okela, dùng ok phết có điều mình lười check mã vạch nên :v
Mình không thích mùi socola này 
HÃY TẠO TK SHOPEE MỚI TRÊN MÁY MỚI VÀ DÙNG MÃ KIA ĐỂ ĐC GIẢM 50K NHAAA MN",-1,-1,0,-1,-1,-1,-1,2,son rất đẹp nguyên tem mác đóng gói cẩn thận okela dùng ok phết có điều mình lười check mã vạch nên mình không thích mùi socola này hãy tạo tk shopee mới trên máy mới dùng kia giảm 50 k nhaaa mn
Hình ảnh k lien quan. Jjakakakskjjjjrjrksmamakalakskskkskskdkdjdjfjfjfnjfjdkddjdj ,-1,-1,-1,-1,1,-1,-1,-1,hình ảnh k lien quan
"Công dụng: màu son đẹp, mượt
Kết cấu: vỏ đẹp
Độ bền màu: lì, lâu trôi
Giao hàng nhanh, chất lượng ổn định, đóng gói sơ sài.",2,1,-1,-1,-1,2,2,0,công dụng màu son đẹp mượt kết cấu vỏ đẹp bền màu lì lâu trôi giao hàng nhanh chất lượng ổn định đóng gói sơ sài
Màu đẹp,-1,-1,-1,-1,-1,2,-1,-1,màu đẹp
"""Một số người thích bạn vì bạn xinh đẹp, thông minh và tài giỏi. Thế nhưng một số người lại thích bạn chỉ vì họ lỡ thấy bạn khóc, chứng kiến bạn đau khổ, biết rằng cuộc sống của bạn rất khó khăn và khá tầm thường. Thích bạn kể cả khi bạn ương bướng không ngoan, vẫn sẵn sàng xoè tay tặng bạn vài viên",-1,-1,-1,-1,1,-1,-1,-1,một số người thích bạn vì bạn xinh đẹp thông minh và tài giỏi thế nhưng một số người lại thích bạn chỉ vì họ lỡ thấy bạn khóc chứng kiến bạn đau khổ biết rằng cuộc sống của bạn rất khó khăn và khá tầm thường thích bạn kể cả khi bạn ương bướng không ngoan vẫn sẵn sàng xoè tay tặng bạn vài viên
"Son đẹp lắm mn ơi 
Hàng auth đó , shop đóng gói đẹp nhức nách lun",-1,-1,-1,-1,-1,-1,-1,2,son đẹp lắm mn ơi hàng auth đó shop đóng gói đẹp nhức nách lun
"Không thua gì Dương Chi Cam Lộ, Đào Đào Cam Lộ cũng là một loại thức uống siêu ngon đây cả nhà ơiii! Phải nói là nó ngon đến mức phát khóc luôn á! Không cần rắc rối hay rườm rà, chỉ một vài bước đơn giản là bạn đã có thể làm ra một ly Đào Đào ",-1,-1,-1,-1,1,-1,-1,-1,không thua gì dương chi cam lộ đào đào cam lộ cũng là một loại thức uống siêu ngon đây cả nhà ơiii phải nói là nó ngon đến mức phát khóc luôn không cần rắc rối hay rườm rà chỉ một vài bước đơn giản là bạn đã có thể làm ra một ly đào đào
"Công dụng: son môi
Kết cấu: tạm ổn
Độ bền màu: màu k đẹp
Thất vọng về chất son mùi kẹo gắt khó chịu, màu lên k đẹp như ảnh, bôi lên môi rất khó tán",1,0,0,-1,-1,0,-1,-1,công dụng son môi kết cấu tạm ổn bền màu màu k đẹp thất vọng về chất son mùi kẹo gắt khó chịu màu lên k đẹp như ảnh bôi lên môi rất khó tán
Son xinh lắm. Lên màu ưng luôn,-1,-1,-1,-1,-1,2,-1,-1,son xinh lắm lên màu ưng luôn
"Hình ảnh chỉ mag tính chất nhận xu 
Sản phẩm chất lượng
Sẽ ủng hộ shop tiếp",-1,-1,-1,-1,1,-1,-1,-1,hình ảnh chỉ mag tính chất nhận xu sản phẩm chất lượng sẽ ủng hộ shop tiếp
"Đã nhận được hàng , hình ảnh video mang tính chất nhận xu thôi 🤣",-1,-1,-1,-1,1,-1,-1,-1,nhận được hàng hình ảnh video mang tính chất nhận xu thôi
"Giao hàng khá nhanh , đóng gói cẩn thận, mùi thơm. Son dễ lem và bị lộ vân môi, màu này da trắng đánh mới hợp nha",-1,0,2,-1,-1,1,2,2,giao hàng khá nhanh đóng gói cẩn thận mùi thơm son dễ lem và bị lộ vân môi màu này da trắng đánh mới hợp nha
"Màu lên khá ổn, đúng như trên hình nhưng mùi ghê thực sự, thế là cũng khá là ok so vs tầm giá rồi nên kp sao
Mua màu kiểu này dùng 1 vài lần thì rất ok nhưng không nên dùng thường xuyên, đánh lên môi mùi kinh lắm",-1,-1,0,2,-1,2,-1,-1,màu lên khá ổn đúng như trên hình nhưng mùi ghê thực sự thế là cũng khá là ok so vs tầm giá rồi nên kp sao mua màu kiểu này dùng vài lần thì rất ok nhưng không nên dùng thường xuyên đánh lên môi mùi kinh lắm
"Công dụng: để tô lên chiếc mỏ xing xing á
Kết cấu: khá ổn, dễ tán đều nha
Độ bền màu: tầm 4 5 tiếng(ít ăn)",2,2,-1,-1,-1,-1,-1,-1,công dụng để tô lên chiếc mỏ xing xing á kết cấu khá ổn dễ tán đều nha bền màu tầm tiếng ít ăn
Màu A25 quá ư là xinh luôn ý nâng tông nha mọi ng 1 màu chắc hết t sẽ mua lại,-1,-1,-1,-1,-1,2,-1,-1,màu a25 quá ư là xinh luôn ý nâng tông nha mọi ng màu chắc hết t sẽ mua lại
"Có đẹp quá không dạaaaaaaaaaaa

Nhìn mê thật sự, son đẹp từ cả vỏ và chất son",-1,2,-1,-1,-1,-1,-1,-1,có đẹp quá không nhìn mê thật sự son đẹp từ cả vỏ và chất son
"Công dụng: son đi học, đi chơi, đi dạo okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok ok
Kết cấu: son kem, lì okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok okokookokokokokoko
Độ bền màu: lâu ,màu đẹp lắm , tự nhiên okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok ok
Nên mua nhan hơi nhỏ xíu mà chất lượng cao và rẻ nữa okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok okokookokokokokokokokokokookokokok ok",2,1,-1,2,-1,-1,-1,-1,công dụng son đi học đi chơi đi dạo ok kết cấu son kem lì bền màu lâu màu đẹp lắm tự nhiên ok nên mua nhan hơi nhỏ xíu mà chất lượng cao và rẻ nữa ok
"Chất son mịn, có mùi thơm, lên màu xinh lắm nhaa 💕💕💕💕💕💕💕💕💕💕💕❤",-1,2,2,-1,-1,2,-1,-1,chất son mịn có mùi thơm lên màu xinh lắm nhaa
"Săn được sale nên giá hời chỉ hơn 30k 1 thỏi, mua tặng bạn nên không biết chất lượng như nào, nhưng mà cho 5 sao ủng hộ shop vì Kim Taehyung bảo phải thế 😗 tặng shop ảnh và video anh đẹp trai nhà mình",-1,-1,-1,2,-1,-1,-1,-1,săn được sale nên giá hời chỉ hơn 30 k thỏi mua tặng bạn nên không biết chất lượng như nào nhưng mà cho sao ủng hộ shop vì kim taehyung bảo phải thế tặng shop ảnh và video anh đẹp trai nhà mình
Sản phẩm tốt giao hàng nhanh đóng gói cẩn thận hình ảnh mang tính chất nhận xu,-1,-1,-1,-1,-1,-1,2,2,sản phẩm tốt giao hàng nhanh đóng gói cẩn thận hình ảnh mang tính chất nhận xu
"Hình ảnh mang tính chất nhận xu,, son lên màu đẹp, ưng, chất lượng tốt trong tầm giá.. Shop gói hàng cẩn thận, sẽ quay lại ủng hộ nữa ạ",-1,-1,-1,2,-1,2,-1,2,hình ảnh mang tính chất nhận xu son lên màu đẹp ưng chất lượng tốt trong tầm giá shop gói hàng cẩn thận sẽ quay lại ủng hộ nữa ạ
Má ơi màu nó ra ngoài lợt hơn hình mà còn kh đều màu nựa 🥲 mặc dù mình đã cố tẩy tbc môi và dưỡng ẩm kĩ rui nhma lên môi vẫn kh đẹp,-1,-1,-1,-1,-1,0,-1,-1,má ơi màu nó ra ngoài lợt hơn hình mà còn kh đều màu nựa mặc dù mình đã cố tẩy tbc môi và dưỡng ẩm kĩ rui nhma lên môi vẫn kh đẹp
Màu son rất đẹp chất son lì lại còn có khuyến mãi nên rất okela nha,2,-1,-1,2,-1,2,-1,-1,màu son rất đẹp chất son lì lại còn có khuyến mãi nên rất okela nha
"Nhiều người thường nghĩ trí nhớ cá vàng chỉ có thể kéo dài trong 3 giây. Nhóm nghiên cứu Đại học Macquaire, Australia cho biết, trên thực tế, trí nhớ của cá vàng kéo dài trong nhiều tuần, tháng, thậm chí nhiều năm. Thông tin khoa học này cũng đã được chứng minh từ 60 năm trước.

""Cá vàng có trí nhớ",-1,-1,-1,-1,1,-1,-1,-1,nhiều người thường nghĩ trí nhớ cá vàng chỉ có thể kéo dài trong giây nhóm nghiên cứu đại học macquaire australia cho biết trên thực tế trí nhớ của cá vàng kéo dài trong nhiều tuần tháng thậm chí nhiều năm thông tin khoa học này cũng đã được chứng minh từ năm trước cá vàng có trí nhớ
"Son mua về làm base môi. Đánh lên mồm môi lắm
Rất thích luôn nha 😍",-1,2,-1,-1,-1,-1,-1,-1,son mua về làm base môi đánh lên mồm môi lắm rất thích luôn nha
"shop đóng gói chắc chắn
tầm 10 ngày có hàng 
date xa
chưa xài nên chưa biết ntn
mà loại hộp vàng khác vs hộp đen ntn vậy shop",-1,-1,-1,-1,-1,-1,1,-1,shop đóng gói chắc chắn tầm ngày có hàng date xa chưa xài nên chưa biết ntn mà loại hộp vàng khác vs hộp đen ntn vậy shop
Màu đẹp giá rẻ okk nên mua á mọi người đánh lên vừa phải không mau trôi cũng bám dai ,2,-1,-1,2,-1,2,-1,-1,màu đẹp giá rẻ okk nên mua á mọi người đánh lên vừa phải không mau trôi cũng bám dai
son mịn nma mùi không thơm săn sale nên giá rẻ ncl cũng ổn ship hơi lâu chút nma đóng gói cẩn thận,-1,2,0,2,-1,-1,0,2,son mịn nma mùi không thơm săn sale nên giá rẻ ncl cũng ổn ship hơi lâu chút nma đóng gói cẩn thận
"Đẹp, được tặng thêm cây lucky, màu 25 trung thành từ 3 năm trước 🤣🤣 không màu nào ưng ý hơn",-1,-1,-1,-1,-1,2,-1,-1,đẹp được tặng thêm cây lucky màu trung thành từ năm trước không màu nào ưng ý hơn
"Độ bền màu: 10
Công dụng: make-up
Kết cấu: 10
Nhỏ gọn, tiện lợi, mùi khá là thơm, son bền khỏi phải chê giao hàng cũng nhanh, rất chi là ưng luôn ó, u là trời",2,2,2,-1,-1,-1,2,-1,bền màu công dụng make up kết cấu nhỏ gọn tiện lợi mùi khá là thơm son bền khỏi phải chê giao hàng cũng nhanh rất chi là ưng luôn u là trời
"Công dụng: Màu lên môi xinh lắm
Kết cấu: mềm, mỏng, mịn, hơi mùi tý
Độ bền màu: không lỳ lắm đâu. ăn uống tý là trôi rồi
Ảnh vs vid để nhận xu",0,2,0,-1,-1,2,-1,-1,công dụng màu lên môi xinh lắm kết cấu mềm mỏng mịn hơi mùi tý bền màu không lỳ lắm đâu ăn uống tý là trôi rồi ảnh vs vid để nhận xu
"Hộp son siêu xinh, cơ mà son hơi nhỏ so với tưởng tượng",-1,-1,-1,-1,1,-1,-1,-1,hộp son siêu xinh cơ mà son hơi nhỏ so với tưởng tượng
"Giao hàng hơi lâu nhưng thông cảm vì dịch,chất lượng son tốt,đóng gói kĩ",-1,-1,-1,-1,-1,-1,1,2,giao hàng hơi lâu nhưng thông cảm vì dịch chất lượng son tốt đóng gói kĩ
"Kết cấu: đẹpppopppppp
Độ bền màu: đẹppppppppp
Công dụng: đẹppp
Đẹpppppppp
Giao hàng lâuuu",2,2,-1,-1,-1,-1,0,-1,kết cấu bền màu công dụng đẹppp giao hàng lâuuu
"Son đẹp, ship đến đúng 20/10. Mua bbia mấy lần rồi vẫn muốn mua lại",-1,-1,-1,-1,-1,-1,2,-1,son đẹp ship đến đúng mua bbia mấy lần rồi vẫn muốn mua lại
NAN,-1,-1,-1,-1,1,-1,-1,-1,nan
Son đẹp cực màu 25 kết hợp vs màu 15 đỉnh của đỉnh luôn quá xinh,-1,-1,-1,-1,-1,2,-1,-1,son đẹp cực màu kết hợp vs màu đỉnh của đỉnh luôn quá xinh
"son đẹp, màu 26 xinh nha chị em oii, đóng gói cẩn thận, giao hàng nhanh",-1,-1,-1,-1,-1,2,2,2,son đẹp màu xinh nha chị em oii đóng gói cẩn thận giao hàng nhanh
"Son chất ko đc mịn, ai môi có nhìu tbc sẽ bị lộ rõ vân môi. Nhừn với giá ntn thì ko đòi hỏi gì thêm nữa. Đáng mua thử",-1,0,-1,2,-1,-1,-1,-1,son chất ko đc mịn ai môi có nhìu tbc sẽ bị lộ rõ vân môi nhừn với giá ntn thì ko đòi hỏi gì thêm nữa đáng mua thử
Tuyệt vời!?giá rất phù hợp với chất lượng không có j chê luôn nên mua?!,-1,-1,-1,2,-1,-1,-1,-1,tuyệt vời giá rất phù hợp với chất lượng không có j chê luôn nên mua
Giao hàng nhanh. Đóng gói đẹp. Sản phẩm xịn xòooooooooooooo,-1,-1,-1,-1,-1,-1,2,2,giao hàng nhanh đóng gói đẹp sản phẩm xịn
"màu này lên môi siêu siêu xinh lun, đóng gói kỉ, giao hàng nhanh",-1,-1,-1,-1,-1,2,2,2,màu này lên môi siêu siêu xinh lun đóng gói kỉ giao hàng nhanh
Hình ảnh mang tính chất nhận xu. Son rất thơm. Đongs gói đẹp nhưng màu trên ảnh đậm nv mà mk nhận đc màu lại nhạt qua . Nói chung ok,-1,-1,2,-1,-1,0,-1,2,hình ảnh mang tính chất nhận xu son rất thơm đongs gói đẹp nhưng màu trên ảnh đậm nv mà mk nhận đc màu lại nhạt qua nói chung ok
"Chất lượng sản phẩm ok, giá cả hợp lý. Hàng quốc tế nhưng giao cũng nhanh. Rất hài lòng",-1,-1,-1,2,-1,-1,2,-1,chất lượng sản phẩm ok giá cả hợp lý hàng quốc tế nhưng giao cũng nhanh rất hài lòng
